wind_speed_mps	wind_direction_deg	price_da_eur_mwh	price_capacity_up_eur_mw_h	price_activation_up_eur_mwh	volume_activation_up_pu	price_imbalance_eur_mwh
4.8442384473168829	239.6580239503852	130.00999999999999	80	175	0	175
4.5687267834385672	236.32192703289672	120	0	175	0.01452991452991453	175
4.4395954568208928	231.49123912806874	120	0	175	0.0059829059829059825	175
4.3104641302032221	226.66055122324087	120	0	175	0.0068376068376068376	175
4.1813328035855513	221.829863318413	120	0	175	0.0059829059829059825	175
4.0522014769678734	216.99917541358514	118.76000000000001	0	175	0.4358974358974359	175
4.1619998354802696	209.25893573758208	118.76000000000001	0	175	0.0034188034188034188	325
4.2717981939926624	201.51869606157902	118.76000000000001	0	175	0.0042735042735042739	325
4.3815965525050551	193.77845638557596	118.76000000000001	0	175	0.017094017094017096	175
4.4913949110174514	186.03821670957291	115	0	175	0.0059829059829059825	175
5.0015636630332665	181.90708007636886	115	0	175	0.0017094017094017094	175
5.5117324150490816	177.77594344316469	115	0	175	0.0008547008547008547	175
6.0219011670648968	173.64480680996064	115	0	175	0	175
6.5320699190807119	169.51367017675648	113.63	0	175	0.017948717948717951	175
6.9234926188598394	168.94908069789111	113.63	0	175	0.0085470085470085479	175
7.314915318638981	168.38449121902573	113.63	0	175	0.0025641025641025641	175
7.7063380184181227	167.81990174016033	113.63	0	175	0.0008547008547008547	175
8.0977607181972502	167.25531226129505	116.27	0	175	0.033333333333333333	175
8.4688398535836171	169.5935334673423	116.27	0	175	0.0068376068376068376	175
8.8399189889699699	171.93175467338961	116.27	0	176.33000000000001	0.29487179487179488	176.33000000000001
9.2109981243563226	174.26997587943691	116.27	0	180.06999999999999	0.44017094017094016	389
9.5820772597426682	176.60819708548433	138.91999999999999	0	175	0.024786324786324785	175
9.7826329812287156	180.53953108733367	138.91999999999999	0	175	0.019658119658119658	175
9.9831887027147559	184.47086508918312	138.91999999999999	0	175	0.36495726495726499	175
10.183744424200796	188.40219909103257	138.91999999999999	0	178.00999999999999	0.95726495726495731	178.00999999999999
10.38430014568684	192.33353309288196	159.91999999999999	0	175	0.18974358974358974	325
10.483823350922719	195.27735817040838	159.91999999999999	0	175	0.0017094017094017094	325
10.583346556158599	198.22118324793479	159.91999999999999	0	175	0.011111111111111112	325
10.682869761394478	201.16500832546132	159.91999999999999	0	176.03999999999999	0.19230769230769232	289
10.782392966630361	204.1088334029877	169.16999999999999	0	176.86000000000001	0.24102564102564103	176.86000000000001
10.919253958213289	205.13638193349598	169.16999999999999	0	177.03999999999999	0.56239316239316239	177.03999999999999
11.056114949796221	206.1639304640043	169.16999999999999	0	176.11000000000001	0.45128205128205123	389
11.192975941379153	207.19147899451261	169.16999999999999	0	175.28	0.53675213675213673	426.69
11.329836932962079	208.21902752502089	171.18000000000001	0	175	0.0008547008547008547	389
11.375219227694222	208.17415314576681	171.18000000000001	0	175	0.080341880341880348	325
11.420601522426365	208.1292787665127	171.18000000000001	0	173.61000000000001	0.0034188034188034188	173.61000000000001
11.465983817158508	208.08440438725859	171.18000000000001	0	171.16999999999999	0.0059829059829059825	171.16999999999999
11.511366111890652	208.03953000800459	168.56999999999999	0	176.68000000000001	0.15213675213675215	176.68000000000001
11.689123230451145	206.3547487622763	168.56999999999999	0	170.02000000000001	0.0034188034188034188	170.02000000000001
11.866880349011645	204.66996751654801	168.56999999999999	0	174.22	0.14017094017094017	174.22
12.044637467572144	202.98518627081978	168.56999999999999	0	173.28	0.015384615384615385	173.28
12.222394586132641	201.30040502509138	169.49000000000001	0	173.09	0.019658119658119658	173.09
12.34146103617023	201.01078390346237	169.49000000000001	0	175	0.021367521367521368	175
12.460527486207816	200.72116278183333	169.49000000000001	0	175	0.073504273504273507	175
12.579593936245406	200.43154166020429	169.49000000000001	0	175	0.045299145299145298	175
12.69866038628299	200.14192053857533	164.5	0	182.56	0.33931623931623933	182.56
12.785379098171434	199.7782782802343	164.5	0	175	0.021367521367521368	175
12.872097810059875	199.41463602189327	164.5	0	175	0.25128205128205128	175
12.958816521948316	199.05099376355227	164.5	0	175	0.1717948717948718	175
13.045535233836759	198.68735150521121	160.91	0	175	0.0059829059829059825	175
13.246793352616635	198.48971892730563	160.91	0	175	0.009401709401709403	175
13.448051471396504	198.29208634940005	160.91	0	170	0.0008547008547008547	170
13.649309590176372	198.09445377149447	160.91	0	170	0	170
13.850567708956248	197.89682119358889	163.06	0	174.36000000000001	0.11367521367521369	174.36000000000001
14.07968484625637	198.35894427768591	163.06	0	170.00999999999999	0.043589743589743588	170.00999999999999
14.308801983556492	198.82106736178287	163.06	0	170	0.016239316239316237	170
14.537919120856607	199.28319044587982	163.06	0	173.41	0.19487179487179487	173.41
14.767036258156729	199.74531352997681	166.63999999999999	0	173.75999999999999	0.067521367521367531	173.75999999999999
14.925800650861831	199.75987171961879	166.63999999999999	0	173.47	0.34017094017094013	173.47
15.084565043566926	199.77442990926076	166.63999999999999	0	174.46000000000001	0.63675213675213671	174.46000000000001
15.243329436272028	199.78898809890273	166.63999999999999	0	171.43000000000001	0.11025641025641025	171.43000000000001
15.402093828977119	199.80354628854471	166.63999999999999	0	175	0.18034188034188037	175
15.505142260091652	199.8000344775046	166.63999999999999	0	175	0.30170940170940169	175
15.60819069120619	199.79652266646445	166.63999999999999	0	176.59	0.63247863247863245	176.59
15.711239122320723	199.79301085542431	166.63999999999999	0	180.78	0.88376068376068384	180.78
15.81428755343526	199.7894990443842	170.94999999999999	0	181.88	0.38290598290598288	181.88
15.793242429294443	199.72153798216678	170.94999999999999	0	175	0.58974358974358976	175
15.772197305153625	199.65357691994933	170.94999999999999	0	175	0.43504273504273505	289
